ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2024-11-27,-3.5347826532695605,89.3913043478261,0.0,0.0,0.0,2.5652173913043477,6.713043492773305,1000.1565286387568
2024-11-28,-2.3791666676600776,91.70833333333333,0.04583333401630321,0.0,0.032083333469927304,22.833333333333332,4.258333335320155,997.7666676839193
2024-11-29,-0.1260869538654452,95.34782608695652,0.026086957234403362,0.008695652303488358,0.012173913095308384,11.695652173913043,8.321739155313242,1002.1478271484375
2024-11-30,0.08333333488553762,94.375,23.321766117545366,0.0,0.0,3.0,9.25000007947286,1006.4625015258789
2024-12-01,0.641666665362815,90.83333333333333,37.50626332559302,0.0,0.005833333358168602,8.666666666666666,11.904166658719381,1004.0625050862628
2024-12-02,-1.1375000138456623,92.29166666666667,27.26029657994603,0.0,0.0,2.75,11.479166686534882,1000.9624964396158
2024-12-03,0.18333333606521288,94.04166666666667,0.0,0.0,0.0,3.0,11.574999968210856,997.1041641235352
2024-12-04,-1.2000000009482557,86.9090909090909,0.027272727679122574,0.018181818452748383,0.006363636390729384,17.863636363636363,11.84318167513067,1001.2227256081321
2024-12-05,-5.4208332896232605,80.75,0.0,0.0,0.0,3.0,9.791666686534882,1013.533332824707
2024-12-06,-5.549999972184499,83.70833333333333,0.004166666728754838,0.0,0.002916666679084301,5.833333333333333,13.266666650772095,1012.4999974568685
2024-12-07,-3.4130434419797813,88.82608695652173,0.3565217408797015,0.0,0.24956521877776022,60.21739130434783,14.130434782608695,1006.5782603388247
2024-12-08,-2.7130434824072798,91.82608695652173,0.32173913425725437,0.0,0.225217388699884,54.56521739130435,12.008695643881094,1004.6739156971807
2024-12-09,-2.1625000089406967,94.25,0.025000000682969887,0.0,0.01749999976406495,14.416666666666666,6.329166690508525,1006.6083348592123
2024-12-10,-4.2541666229565935,93.625,0.0,0.0,0.0,3.0,5.262499988079071,1005.7458419799804
2024-12-11,-4.737499942382176,93.16666666666667,0.004166666728754838,0.0,0.002916666679084301,5.833333333333333,11.299999952316284,992.658332824707
2024-12-12,-3.3173913074576338,86.52173913043478,0.02173913075872089,0.0,0.021304347916789677,23.695652173913043,14.152173788651176,983.7086898140285
2024-12-13,-7.154166599114736,82.04166666666667,0.016666666915019352,0.0,0.011666666716337202,11.25,18.18750023841858,987.1875
2024-12-14,-6.937500019868215,88.125,0.11250000198682149,0.0,0.08166666608303784,45.583333333333336,11.70833327372869,988.7166595458984
2024-12-15,-4.970833281675975,88.08333333333333,0.1500000019247333,0.004166666728754838,0.10208333221574624,50.75,14.983333349227905,974.9083353678385
2024-12-16,-1.7307692124293401,90.76923076923077,0.030769231227728032,0.0,0.021538461630160988,18.692307692307693,12.838461582477276,971.484614445613
2024-12-17,-6.53333314259847,81.33333333333333,0.06666666766007741,0.0,0.046666666865348795,25.666666666666668,17.06666660308838,968.4333292643229
2024-12-18,-10.758333444595337,80.83333333333333,0.008333333457509676,0.0,0.005833333358168602,8.666666666666666,16.766666809717815,979.5166651407877
2024-12-19,-13.165217254472816,84.08695652173913,0.05652173964873604,0.008695652303488358,0.033478260688159775,25.0,11.291304380997367,986.0173897121264
2024-12-20,1.0090909193862567,92.31818181818181,0.04545454613187095,0.04545454613187095,0.0,20.454545454545453,15.568181904879483,977.368183482777
2024-12-21,-0.10416668560355906,89.16666666666667,31.123613950643293,0.04166666728754837,0.008750000037252901,15.75,13.833333214124044,984.0791651407877
2024-12-22,-4.265217418256014,88.82608695652173,0.0,0.0,0.0,2.391304347826087,10.569565151048744,988.55652120839
2024-12-23,-2.834782571896263,92.04347826086956,0.0,0.0,0.0,3.0,6.634782604549242,990.7565254543139
2024-12-24,-0.32608696332444315,97.82608695652173,0.04347826184138008,0.013043478455232535,0.02130434759285139,22.043478260869566,3.3999999774538954,996.0869591754416
2024-12-25,-1.1291666775941849,93.91666666666667,0.07083333500971396,0.004166666728754838,0.0466666662444671,27.916666666666668,8.583333392937979,1004.4416656494141
2024-12-26,-0.5916666745518645,94.45833333333333,0.0,0.0,0.0,3.0,9.850000063578287,1006.8416722615558
2024-12-27,0.42708333923170966,95.875,25.43694762544466,0.0,0.0,3.0,8.65833322207133,1004.9791717529296
2024-12-28,-0.9333333373069763,97.58333333333333,0.0,0.0,0.0,3.0,4.550000021855037,1003.4708379109699
2024-12-29,-0.6208333351338903,96.25,0.0,0.0,0.0,3.0,7.912500023841858,998.3833312988281
2024-12-30,0.09166666275511183,94.29166666666667,0.012500000186264513,0.012500000186264513,0.0,9.0,17.43749992052714,987.1958287556967
2024-12-31,-0.7291666601474086,91.29166666666667,0.24166667337218925,0.004166666728754838,0.16625000070780518,25.291666666666668,12.774999936421713,982.8625030517578
2025-01-01,-2.4916666435698667,89.41666666666667,0.1833333366860946,0.004166666728754838,0.1254166653379798,42.375,14.645833293596903,983.0708363850912
2025-01-02,1.6470588305417229,89.76470588235294,0.06176470680271877,0.052941177259473234,0.004117647076354307,23.941176470588236,20.888235092163086,969.0235272575827
2025-01-03,-3.5166666274890304,85.625,0.13541667008151612,0.020833333643774186,0.07583333241442838,18.458333333333332,12.075000047683716,976.8000030517578
2025-01-04,-5.487499992052714,85.66666666666667,0.03750000055879354,0.0,0.026250000111758705,22.75,7.866666714350383,977.3916676839193
