ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2019-03-15,0.0833333466822902,74.54166666666667,0.0,0.0,0.0,1.0833333333333333,6.374999950329463,1011.6249974568685
2019-03-16,-0.9916666311522325,63.916666666666664,0.02083333395421505,0.0,0.014583333084980646,9.291666666666666,9.22083322207133,1011.3916625976562
2019-03-17,-0.49374997802078724,57.0,0.0,0.0,0.0,0.0,10.116666615009308,1013.5916595458986
2019-03-18,2.1826086970775025,77.78260869565217,0.0,0.0,0.0,0.043478260869565216,8.139130405757738,1008.7913022248641
2019-03-19,4.9875001311302185,63.5,0.0,0.0,0.0,0.6666666666666666,8.17083328962326,1005.7750040690104
2019-03-20,5.699999942079835,73.8695652173913,23.18117339353307,0.0,0.0,2.0434782608695654,7.452173896457838,1004.9565217391304
2019-03-21,1.8772727129134266,91.77272727272727,0.5454545471478592,0.3409090932797302,0.14318181540478359,52.09090909090909,12.404545507647775,997.4727228338069
2019-03-22,-1.7416666677842538,54.5,0.020833333643774186,0.0,0.0145833333954215,9.833333333333334,13.345833291610083,1008.0666681925455
2019-03-23,-2.945833273231983,55.833333333333336,0.033333334450920425,0.0,0.023333332811792687,7.0,9.141666601101557,1010.0708287556968
2019-03-24,-1.9500000041566397,68.05263157894737,0.0,0.0,0.0,0.631578947368421,9.110526386060213,1008.2894768965872
2019-03-25,3.775000060287615,66.70833333333333,0.041666667287548385,0.03333333351959785,0.005833333358168599,10.041666666666666,8.658333321412405,1002.0291646321615
2019-03-26,1.7000000012271546,55.0,0.03529411817298216,0.03529411817298216,0.0,9.058823529411764,12.87647045359892,1004.7470559512867
2019-03-27,0.9458333294217786,44.75,0.0,0.0,0.0,2.1666666666666665,10.291666676600775,1007.7958374023438
2019-03-28,-1.0952380530181385,50.095238095238095,0.0,0.0,0.0,0.19047619047619047,11.423809494291033,1008.2190464564732
2019-03-29,-0.2374999988824129,57.208333333333336,0.012500000186264515,0.0,0.008750000037252901,6.541666666666667,8.954166650772095,1013.216667175293
2019-03-30,0.6565217414627904,71.0,0.0,0.0,0.0,2.4782608695652173,9.595652165620223,1011.2565254543139
2019-03-31,1.3958333417152364,68.25,0.0625000015522043,0.012500000186264513,0.0349999995281299,25.0,8.812500059604645,1008.3041610717775
2019-04-01,0.11041661972800892,61.958333333333336,29.043069647444018,0.004166666728754838,0.008750000037252901,6.958333333333333,10.700000007947287,1010.9958292643229
2019-04-02,0.04347830946030824,56.04347826086956,0.0,0.0,0.0,0.6086956521739131,9.821739113849143,1011.9912958559784
2019-04-03,0.24999999716168358,57.95238095238095,0.0,0.0,0.0,0.38095238095238093,9.457142784481956,1011.7000005812872
2019-04-04,4.458333335195978,58.916666666666664,0.004166666728754838,0.0,0.002916666679084301,5.166666666666667,9.008333265781403,1000.6000035603842
2019-04-05,2.614285694701331,64.80952380952381,0.004761904832862672,0.004761904832862672,0.0,3.4761904761904763,11.904761921791804,994.5999988374256
2019-04-06,2.722727282142097,63.72727272727273,0.009090909226374191,0.009090909226374191,0.0,5.0,11.222727338021452,1001.4863614169034
2019-04-07,2.347826071407484,65.69565217391305,0.0,0.0,0.0,0.21739130434782608,9.221739162569461,1003.2173913043479
2019-04-08,3.8166666428248086,62.125,0.0,0.0,0.0,1.7083333333333333,8.562500006208817,1005.8208338419596
2019-04-09,5.273913054038649,59.78260869565217,0.0,0.0,0.0,0.6956521739130435,8.600000013475833,1013.5304300059445
2019-04-10,3.6601912417658564,52.26086956521739,0.0,0.0,0.0,2.739130434782609,7.765217363834381,1010.0652147376019
